endTime,artistName,trackName,Day of the Week,msPlayed
2020-04-22 20:20,Quiet Riot,Cum on Feel the Noize,Wednesday,
2020-04-22 20:20,Red Velvet,Dumb Dumb,Wednesday,
2020-04-22 20:20,Nathan Lane,"Hakuna Matata - From ""The Lion King""/Soundtrack",Wednesday,
2020-04-22 20:20,MAN WITH A MISSION,Seven Deadly Sins,Wednesday,
2020-04-22 20:20,Joseph Vincent,Roller Coaster Ride,Wednesday,
2020-04-22 20:20,Journey,Wheel in the Sky,Wednesday,
2020-04-22 20:23,The Weeknd,Blinding Lights,Wednesday,
2020-04-22 20:27,The Beach Boys,Little Saint Nick - 1991 Remix,Wednesday,
2020-04-22 20:27,EXO,CALL ME BABY,Wednesday,
2020-04-22 20:27,OneRepublic,Stop And Stare,Wednesday,
2020-04-22 20:27,Rend Collective,Nailed To The Cross,Wednesday,
2020-04-22 20:27,Shakira,Me Enamoré,Wednesday,
2020-04-22 20:27,Creedence Clearwater Revival,Cotton Fields,Wednesday,
2020-04-22 20:27,Lifehouse,Hanging By A Moment,Wednesday,
2020-04-22 20:27,Martin Garrix,Animals - Extended,Wednesday,
2020-04-22 20:27,Flight of the Conchords,Too Many Dicks (On The Dance Floor),Wednesday,
2020-04-22 20:27,Zac Brown Band,Who Knows,Wednesday,
2020-04-22 20:27,Lobo,Goodbye Is Just Another Word,Wednesday,
2020-04-22 20:31,Starfield,Hosanna,Wednesday,
2020-04-22 20:31,Shakira,Perro Fiel (feat. Nicky Jam),Wednesday,
2020-04-22 20:31,Phillip Phillips,"Gone, Gone, Gone",Wednesday,
2020-04-22 20:31,Jay Sean,Down,Wednesday,
2020-04-22 20:35,Kenny Chesney,When the Sun Goes Down,Wednesday,
2020-04-22 20:35,AMP,Far Greater,Wednesday,
2020-04-22 20:35,Colbie Caillat,Bubbly,Wednesday,
2020-04-22 20:35,Jason Gray,Good To Be Alive,Wednesday,
2020-04-22 20:35,Chris Tomlin,Resurrection Power,Wednesday,
2020-04-22 20:35,Twenty One Pilots,Fake You Out,Wednesday,
2020-04-22 20:39,Gorillaz,Clint Eastwood,Wednesday,
2020-04-22 20:39,Anthem Lights,I’m Not Going Anywhere (feat. Manwell Reyes),Wednesday,
2020-04-22 20:39,Emotional Oranges,West Coast Love,Wednesday,
2020-04-22 20:42,iKON,RHYTHM TA,Wednesday,
2020-04-22 20:42,Panic! At The Disco,Nine in the Afternoon - Single Mix,Wednesday,
2020-04-22 20:42,Tech N9ne,Einstein Tech N9ne,Wednesday,
2020-04-22 20:42,Niall Horan,This Town,Wednesday,
2020-04-22 20:42,Ariana Grande,Break Free,Wednesday,
2020-04-22 20:42,Lady A,Champagne Night - From Songland,Wednesday,
2020-04-22 20:42,Shop Boyz,Party Like A Rock Star,Wednesday,
2020-04-22 20:42,Dan + Shay,Road Trippin',Wednesday,
2020-04-22 20:46,Steven Curtis Chapman,Love Take Me Over,Wednesday,
2020-04-22 20:46,Kane Brown,What Ifs (feat. Lauren Alaina),Wednesday,
2020-04-22 20:46,Led Zeppelin,Immigrant Song - Remaster,Wednesday,
2020-04-22 20:46,AC/DC,You Shook Me All Night Long,Wednesday,
2020-04-22 20:46,Ramones,Blitzkrieg Bop,Wednesday,
2020-04-22 20:46,Kings of Leon,Sex on Fire,Wednesday,
2020-04-22 20:46,Lady Gaga,Born This Way,Wednesday,
2020-04-22 20:46,Joseph Vincent,Never Coming Home,Wednesday,
2020-04-22 20:46,fun.,We Are Young (feat. Janelle Monáe),Wednesday,
2020-04-22 20:46,Gipsy Kings,Bamboleo,Wednesday,
2020-04-22 20:46,Lee Brice,I Don't Dance,Wednesday,
2020-04-22 20:49,Ailee,여인의 향기,Wednesday,
2020-04-22 20:50,Hailee Steinfeld,Love Myself,Wednesday,
2020-04-22 20:53,Jelani Aryeh,Stella Brown,Wednesday,
2020-04-22 20:53,Justin Bieber,Beauty And A Beat,Wednesday,
2020-04-22 21:07,Luke Bryan,One Margarita,Wednesday,
2020-04-22 21:12,Thomas Rhett,Be A Light,Wednesday,
2020-04-22 21:13,Stellar Kart,A Whole New World,Wednesday,
2020-04-22 21:13,David Guetta,Sexy Bitch (feat. Akon),Wednesday,
2020-04-22 21:13,EXO,으르렁 Growl,Wednesday,
2020-04-22 21:13,The Word Alive,Lighthouse,Wednesday,
2020-04-22 21:13,DNCE,Cake By The Ocean,Wednesday,
2020-04-22 21:13,AMP,Chance,Wednesday,
2020-04-22 21:13,Trouble Maker,Trouble Maker,Wednesday,
2020-04-22 21:13,One Direction,Perfect,Wednesday,
2020-04-22 21:13,P!nk,Just Give Me a Reason (feat. Nate Ruess),Wednesday,
2020-04-22 21:13,Chris Tomlin,I Will Follow,Wednesday,
2020-04-22 21:13,Jason Mraz,I Won't Give Up,Wednesday,
2020-04-22 21:13,Desperation Band,God You Are My God,Wednesday,
2020-04-22 21:13,Skylar Grey,Back From The Dead,Wednesday,
2020-04-22 21:13,Phineas and the Ferbtones,Gitchee Gitchee Goo,Wednesday,
2020-04-22 21:13,Michael Jackson,Beat It - Single Version,Wednesday,
2020-04-22 21:13,Neon Jungle,Trouble,Wednesday,
2020-04-22 21:13,Lady Gaga,Bad Romance,Wednesday,
2020-04-22 21:13,Bruno Mars,The Lazy Song,Wednesday,
2020-04-22 21:13,Alan Jackson,Little Bitty,Wednesday,
2020-04-22 21:13,fun.,Carry On,Wednesday,
2020-04-22 21:13,Cast Of Camp Rock,We Rock,Wednesday,
2020-04-22 21:13,Hollywood Undead,Another Way Out,Wednesday,
2020-04-22 21:13,Foghat,Slow Ride,Wednesday,
2020-04-22 21:13,Pentatonix,Cheerleader,Wednesday,
2020-04-22 21:13,Sean Kingston,Beautiful Girls,Wednesday,
2020-04-22 21:13,U2,Beautiful Day,Wednesday,
2020-04-22 21:13,Auli'i Cravalho,How Far I'll Go,Wednesday,
2020-04-22 21:13,Chris Young,Think of You,Wednesday,
2020-04-22 21:13,Ryan Higa,Swg (feat. Golden),Wednesday,
2020-04-22 21:13,Fall Out Boy,Alone Together,Wednesday,
2020-04-22 21:13,Miley Cyrus,The Climb,Wednesday,
2020-04-22 21:13,Demi Lovato,Confident,Wednesday,
2020-04-22 21:13,Lobo,Goodbye Is Just Another Word,Wednesday,
2020-04-22 21:13,Eric Prydz,Call on Me - Radio Mix,Wednesday,
2020-04-22 21:13,Lobo,Me and You and a Dog Named Boo,Wednesday,
2020-04-22 21:16,Rend Collective,Build Your Kingdom Here,Wednesday,
2020-04-22 21:16,Dan + Shay,Alone Together,Wednesday,
2020-04-22 21:16,Jonas Brothers,Sucker,Wednesday,
2020-04-22 21:16,Dan Bremnes,Beautiful,Wednesday,
2020-04-22 21:16,Dierks Bentley,Burning Man,Wednesday,
2020-04-22 21:16,Luis Fonsi,Échame La Culpa,Wednesday,
2020-04-22 21:17,The Goo Goo Dolls,Come to Me,Wednesday,
2020-04-22 21:17,Jet,Are You Gonna Be My Girl,Wednesday,
2020-04-22 21:20,The Goo Goo Dolls,Come to Me,Wednesday,
2020-04-22 21:21,Beast,Fiction,Wednesday,
2020-04-22 21:21,Jet,Are You Gonna Be My Girl,Wednesday,
2020-04-22 21:21,blink-182,Darkside,Wednesday,
2020-04-22 21:21,BLACKPINK,As If It's Your Last,Wednesday,
2020-04-22 21:24,Justin Bieber,Drummer Boy,Wednesday,
2020-04-22 21:24,Bruno Mars,Marry You,Wednesday,
2020-04-22 21:24,KANA-BOON,Silhouette,Wednesday,
2020-04-22 21:24,Kelsea Ballerini,Legends,Wednesday,
2020-04-22 21:24,Nacho,Báilame - Remix,Wednesday,
2020-04-22 21:24,Tinie Tempah,Written in the Stars (feat. Eric Turner),Wednesday,
2020-04-22 21:24,blink-182,Darkside,Wednesday,
2020-04-22 21:24,BLACKPINK,As If It's Your Last,Wednesday,
2020-04-22 21:24,Nekfeu,Mauvaise graine,Wednesday,
2020-04-22 21:24,Jimmy Buffett,Margaritaville,Wednesday,
2020-04-22 21:24,Mumford & Sons,The Cave,Wednesday,
2020-04-22 21:24,Creedence Clearwater Revival,Have You Ever Seen The Rain,Wednesday,
2020-04-22 21:24,X Ambassadors,BOOM,Wednesday,
2020-04-22 21:27,The Beach Boys,Barbara Ann (Stereo) - Remastered,Wednesday,
2020-04-22 21:27,Thomas Rhett,Marry Me,Wednesday,
2020-04-22 21:27,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,Wednesday,
2020-04-22 21:27,Tom Petty,Free Fallin',Wednesday,
2020-04-22 21:27,Runrig,Tear Down These Walls,Wednesday,
2020-04-22 21:27,Little Big Town,Night On Our Side,Wednesday,
2020-04-22 21:27,Miani,Tu vivi nell'aria - Goodzilla Bounce Remix Edit,Wednesday,
2020-04-22 21:27,Jason Aldean,Don't You Wanna Stay (with Kelly Clarkson),Wednesday,
2020-04-22 21:27,Merle Haggard,Mama Tried,Wednesday,
2020-04-22 21:27,Scott & Brendo,Beat Calls (Bonus Track),Wednesday,
2020-04-22 21:27,BTS,Dope,Wednesday,
2020-04-22 21:30,Tom Petty,Free Fallin',Wednesday,
2020-04-22 21:30,Bowling For Soup,High School Never Ends - Main Version - Explicit,Wednesday,
2020-04-22 21:30,Merle Haggard,Mama Tried,Wednesday,
2020-04-22 21:34,Hollywood Undead,Young,Wednesday,
2020-04-22 21:34,Rascal Flatts,Bless The Broken Road,Wednesday,
2020-04-22 21:34,Sports Machine,Chicago Bulls Theme Song (Sirius) [stadium Version],Wednesday,
2020-04-22 21:34,SHINee,Ring Ding Dong (SHINee WORLD 3 Version),Wednesday,
2020-04-22 21:34,Meaghan Martin,Too Cool,Wednesday,
2020-04-22 21:34,Creedence Clearwater Revival,Fortunate Son,Wednesday,
2020-04-22 21:38,Keith Urban,I'm In,Wednesday,
2020-04-22 21:38,The All Ways,Eyes for You,Wednesday,
2020-04-22 21:39,Girls' Generation,MR. TAXI (Original Title : Mr. Taxi),Wednesday,
2020-04-22 21:39,Outsider,Bye U (feat. G.O),Wednesday,
2020-04-22 21:39,Straight No Chaser,Home by Christmas Day,Wednesday,
2020-04-22 21:39,Gary Allan,Every Storm (Runs Out Of Rain),Wednesday,
2020-04-22 21:39,Hollywood Undead,Party By Myself,Wednesday,
2020-04-22 21:39,Kesha,Your Love Is My Drug,Wednesday,
2020-04-22 21:39,Zac Brown Band,Make This Day,Wednesday,
2020-04-22 21:42,OneRepublic,Counting Stars,Wednesday,
2020-04-22 21:42,Calvin Harris,Summer,Wednesday,
2020-04-22 21:42,Sean Kingston,Take You There,Wednesday,
2020-04-22 21:42,PSY,Hangover,Wednesday,
2020-04-22 21:42,Jonathan Thulin,Architecture,Wednesday,
2020-04-22 21:42,Lady A,Compass,Wednesday,
2020-04-22 21:42,Neil Diamond,Cracklin' Rosie,Wednesday,
2020-04-22 21:42,Hunter Hayes,Tattoo,Wednesday,
2020-04-22 21:42,Old Dominion,Break Up with Him,Wednesday,
2020-04-22 21:42,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),Wednesday,
2020-04-22 21:42,Keith Urban,Somebody Like You,Wednesday,
2020-04-22 21:43,Whitesnake,Here I Go Again,Wednesday,
2020-04-22 21:43,Pitbull,Sexy Body,Wednesday,
2020-04-22 21:43,Common Kings,I Want It All,Wednesday,
2020-04-22 21:43,EXO,Growl,Wednesday,
2020-04-22 21:43,High Valley,Young Forever,Wednesday,
2020-04-22 21:46,The Digital Age,After All (Holy),Wednesday,
2020-04-22 21:46,Maroon 5,Misery,Wednesday,
2020-04-22 21:46,Anthem Lights,Just Be You (feat. Sadie Robertson),Wednesday,
2020-04-22 21:46,Maroon 5,Daylight,Wednesday,
2020-04-22 21:46,Chris Young,Drowning - Piano Version,Wednesday,
2020-04-22 21:46,The Beach Boys,Surfin' U.S.A. - Remastered,Wednesday,
2020-04-22 21:46,Twenty One Pilots,Heathens,Wednesday,
2020-04-22 21:46,The Beach Boys,Good Vibrations - Remastered,Wednesday,
2020-04-22 21:46,Andy Grammer,"Honey, I'm Good.",Wednesday,
2020-04-22 21:46,B.o.B,So Good,Wednesday,
2020-04-22 21:46,Matthew West,Do Something,Wednesday,
2020-04-22 21:46,Escape the Fate,Picture Perfect,Wednesday,
2020-04-22 21:46,Brad Paisley,American Saturday Night,Wednesday,
2020-04-22 21:46,Alan Jackson,Chattahoochee,Wednesday,
2020-04-22 21:46,Ru AREYOU,Glow For Me,Wednesday,
2020-04-22 21:46,Kelsea Ballerini,Miss Me More,Wednesday,
2020-04-22 21:46,Fall Out Boy,Uma Thurman,Wednesday,
2020-04-22 21:46,A Great Big World,Rockstar,Wednesday,
2020-04-22 21:46,Fountains Of Wayne,Stacy's Mom,Wednesday,
2020-04-22 21:49,Thomas Rhett,Remember You Young,Wednesday,
2020-04-22 21:53,BTOB,For You,Wednesday,
2020-04-22 21:53,The Chicks,Wide Open Spaces,Wednesday,
2020-04-22 21:53,Haddaway,"What Is Love - 7"" Mix",Wednesday,
2020-04-22 21:53,Keith Urban,Coming Home,Wednesday,
2020-04-22 21:53,Seal,Kiss from a Rose,Wednesday,
2020-04-22 21:53,SEUNGRI,"1, 2, 3!",Wednesday,
2020-04-22 21:53,Counting Crows,Big Yellow Taxi,Wednesday,
2020-04-22 21:54,Billy Currington,People Are Crazy,Wednesday,
2020-04-22 21:54,James Blunt,You're Beautiful,Wednesday,
2020-04-22 21:54,Imagine Dragons,Demons,Wednesday,
2020-04-22 21:54,Ed Sheeran,Photograph,Wednesday,
2020-04-22 21:54,Luke Bryan,Spring Breakdown,Wednesday,
2020-04-22 21:54,Dave Loggins,Please Come to Boston,Wednesday,
2020-04-22 21:54,Mumford & Sons,I Will Wait,Wednesday,
2020-04-22 21:57,Thomas Rhett,Almost,Wednesday,
2020-04-22 22:02,Lady Gaga,Just Dance,Wednesday,
2020-04-23 07:36,Chris Tomlin,Amazing Grace (My Chains Are Gone),Thursday,
2020-04-23 20:23,Hollywood Undead,Day Of The Dead,Thursday,
2020-04-23 20:23,Kings of Leon,Sex on Fire,Thursday,
2020-04-23 20:27,Aminé,Wedding Crashers,Thursday,
2020-04-23 20:27,Emotional Oranges,West Coast Love,Thursday,
2020-04-23 20:32,Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Thursday,
2020-04-23 20:32,KANA-BOON,Silhouette,Thursday,
2020-04-23 20:35,Selena,Bidi Bidi Bom Bom,Thursday,
2020-04-23 20:39,ABBA,Waterloo,Thursday,
2020-04-23 20:42,We The Kings,Kids In The Moonlight,Thursday,
2020-04-23 20:43,Eric Paslay,Young Forever,Thursday,
2020-04-23 20:47,Blake Shelton,Nobody But You (Duet with Gwen Stefani) - Acoustic,Thursday,
2020-04-23 20:48,Ylvis,Mr. Toot,Thursday,
2020-04-23 20:51,Jelani Aryeh,Stella Brown,Thursday,
2020-04-23 21:28,Emotional Oranges,Sundays,Thursday,
2020-04-23 21:28,Green Day,American Idiot,Thursday,
2020-04-23 21:28,Big Time Rush,Windows Down,Thursday,
2020-04-23 21:28,Thousand Foot Krutch,Untraveled Road,Thursday,
2020-04-23 21:28,Creedence Clearwater Revival,Cotton Fields,Thursday,
2020-04-23 21:28,Snoop Dogg,"Winter Wonderland / Here Comes Santa Claus - From ""Pitch Perfect 2"" Soundtrack",Thursday,
2020-04-23 21:28,Modest Mouse,Float On,Thursday,
2020-04-23 21:28,Justin Bieber,One Time,Thursday,
2020-04-23 21:28,Ed Sheeran,Galway Girl,Thursday,
2020-04-23 21:28,Sheppard,Geronimo,Thursday,
2020-04-23 21:28,One Direction,Drag Me Down,Thursday,
2020-04-23 21:31,Hot Country Knights,Pick Her Up - Radio Edit,Thursday,
2020-04-23 21:32,Owl City,Back Home,Thursday,
2020-04-23 21:32,Shakira,She Wolf,Thursday,
2020-04-23 21:32,JAY-Z,Ni**as In Paris,Thursday,
2020-04-23 21:32,Joseph Vincent,Sweet Talk,Thursday,
2020-04-23 21:32,Jason Derulo,Talk Dirty (feat. 2 Chainz),Thursday,
2020-04-23 21:32,Metro Station,Shake It,Thursday,
2020-04-23 21:32,Hunter Hayes,Wanted,Thursday,
2020-04-23 21:32,Adam K,Come Alive (feat. Matthew Steeper) - Radio Edit,Thursday,
2020-04-23 21:32,Gin Blossoms,Follow You Down - Edit,Thursday,
2020-04-23 21:32,Ariana Grande,no tears left to cry,Thursday,
2020-04-23 21:32,Shinedown,My Name (Wearing Me Out),Thursday,
2020-04-23 21:32,B.o.B,Magic (feat. Rivers Cuomo),Thursday,
2020-04-23 21:32,Coldplay,Hymn for the Weekend - Seeb Remix,Thursday,
2020-04-23 21:32,The Beach Boys,Barbara Ann,Thursday,
2020-04-23 21:32,Nena,99 Red Balloons - Club Mix,Thursday,
2020-04-23 21:32,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Thursday,
2020-04-23 21:32,Joe Jonas,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Thursday,
2020-04-23 21:37,Ne-Yo,She Knows,Thursday,
2020-04-23 21:37,Caesars,Jerk It Out,Thursday,
2020-04-23 21:37,Lifehouse,Halfway Gone,Thursday,
2020-04-23 21:37,Stellar Kart,Criminals And Kings,Thursday,
2020-04-23 21:37,Billy Currington,Don't It,Thursday,
2020-04-23 21:37,King Harvest,Dancing in the Moonlight 2,Thursday,
2020-04-23 21:37,The Chainsmokers,Takeaway,Thursday,
2020-04-23 21:37,Ed Sheeran,Thinking out Loud,Thursday,
2020-04-23 21:37,Marianas Trench,Desperate Measures,Thursday,
2020-04-23 21:37,Ozomatli,After Party,Thursday,
2020-04-23 21:37,BTS,I Need U,Thursday,
2020-04-23 21:37,Canaan Smith,Love You Like That,Thursday,
2020-04-23 21:37,Anthem Lights,K-LOVE Fan Awards: Songs of the Year (2015 Mash-Up),Thursday,
2020-04-23 21:37,Keith Urban,Parallel Line,Thursday,
2020-04-23 21:37,Ryan Higa,What Makes You Successful,Thursday,
2020-04-23 21:37,Zac Brown Band,From Now On,Thursday,
2020-04-23 21:37,Linkin Park,Final Masquerade,Thursday,
2020-04-23 21:37,Lady Gaga,Born This Way,Thursday,
2020-04-23 21:37,Ed Sheeran,Supermarket Flowers,Thursday,
2020-04-23 21:37,The White Stripes,Seven Nation Army,Thursday,
2020-04-23 21:37,Alan Walker,Spectre,Thursday,
2020-04-23 21:37,Cher,Super Trouper,Thursday,
2020-04-23 21:37,TAEYEON,Cover up,Thursday,
2020-04-23 21:37,Hollywood Undead,Glory,Thursday,
2020-04-23 21:37,Andy Grammer,Fine By Me,Thursday,
2020-04-23 21:37,Counting Crows,"Accidentally In Love - From ""Shrek 2"" Soundtrack",Thursday,
2020-04-23 21:37,Aerosmith,Dream On,Thursday,
2020-04-23 21:37,Jonas Brothers,BB Good,Thursday,
2020-04-23 21:37,Rag'n'Bone Man,Human,Thursday,
2020-04-23 21:37,The Chordettes,Lollipop,Thursday,
2020-04-23 21:43,Jayesslee,Secrets,Thursday,
2020-04-23 21:43,Dove Cameron,Cloud 9 - Original TV Movie Soundtrack,Thursday,
2020-04-23 21:43,Eric Church,Record Year,Thursday,
2020-04-23 21:43,Gorillaz,Clint Eastwood,Thursday,
2020-04-23 21:43,Shakira,Dare (La La La),Thursday,
2020-04-23 21:43,J.Y. Park,Swing Baby,Thursday,
2020-04-23 21:43,Sammy Johns,Chevy Van,Thursday,
2020-04-23 21:43,Sweet,Ballroom Blitz,Thursday,
2020-04-23 21:43,Shawn Mendes,There's Nothing Holdin' Me Back,Thursday,
2020-04-23 21:43,The Band Perry,If I Die Young,Thursday,
2020-04-23 21:43,Desperation Band,Overcome,Thursday,
2020-04-23 21:43,Willy William,La La La,Thursday,
2020-04-23 21:43,Watsky,Whoa Whoa Whoa,Thursday,
2020-04-23 21:43,Jayesslee,Eyes Nose Lips,Thursday,
2020-04-23 21:43,Coldplay,A Sky Full of Stars,Thursday,
2020-04-23 21:43,Jerrod Niemann,"Lover, Lover",Thursday,
2020-04-23 21:43,Elvis Presley,Stuck on You,Thursday,
2020-04-23 21:43,Passion,In Christ Alone - Live,Thursday,
2020-04-23 21:43,Florida Georgia Line,Cruise - Remix,Thursday,
2020-04-23 21:43,TAEYEON,I,Thursday,
2020-04-23 21:43,Hunter Hayes,21,Thursday,
2020-04-23 21:46,Afroman,Crazy Rap (Colt 45 & 2 Zig Zags),Thursday,
2020-04-23 21:46,HIXTAPE,Nothin’ Out Here (HARDY feat. Thomas Rhett),Thursday,
2020-04-23 21:46,Eminem,Untitled,Thursday,
2020-04-23 21:46,Jason Derulo,It Girl,Thursday,
2020-04-23 21:46,Brett Young,In Case You Didn't Know,Thursday,
2020-04-23 21:46,Billy Joel,Uptown Girl,Thursday,
2020-04-23 21:46,Love & The Outcome,He Is With Us,Thursday,
2020-04-23 21:46,Guy Sebastian,Like It Like That,Thursday,
2020-04-23 21:49,Elvis Presley,Heartbreak Hotel,Thursday,
2020-04-23 21:49,P!nk,So What,Thursday,
2020-04-23 21:49,Luke Bryan,Crash My Party,Thursday,
2020-04-23 21:49,Frankie Valli & The Four Seasons,Beggin' - 2007 Remaster,Thursday,
2020-04-23 21:49,Gente De Zona,Yo Quiero (Si Tu Te Enamoras),Thursday,
2020-04-23 21:49,TAEYANG,Wedding Dress,Thursday,
2020-04-23 21:49,Britt Nicole,Be The Change - Radio Version,Thursday,
2020-04-23 21:49,Taylor Swift,All Too Well,Thursday,
2020-04-23 21:50,Pitbull,Feel This Moment (feat. Christina Aguilera),Thursday,
2020-04-23 21:50,Luis Fonsi,Despacito - Remix,Thursday,
2020-04-23 21:50,Chicago,You're the Inspiration - 2006 Remaster,Thursday,
2020-04-23 21:50,Brett Eldredge,Beat of the Music,Thursday,
2020-04-23 21:50,Magic System,Magic in the Air (feat. Ahmed Chawki),Thursday,
2020-04-23 21:50,Big Sean,One Man Can Change The World,Thursday,
2020-04-23 21:50,Alesso,Heroes (we could be),Thursday,
2020-04-23 21:50,Hailee Steinfeld,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Thursday,
2020-04-23 21:50,Led Zeppelin,Black Dog - Remaster,Thursday,
2020-04-23 21:50,Joseph Vincent,If You Stay,Thursday,
2020-04-23 21:50,Ylvis,Trucker`s Hitch,Thursday,
2020-04-23 21:50,Kid Ink,Ride Out,Thursday,
2020-04-23 21:50,The Afters,Every Good Thing,Thursday,
2020-04-23 21:50,Blondie,Call Me,Thursday,
2020-04-23 21:50,Anthem Lights,Love You Like the Movies,Thursday,
2020-04-23 21:50,Chase Rice,Eyes On You,Thursday,
2020-04-23 21:50,John Travolta,We Go Together - From “Grease”,Thursday,
2020-04-23 21:50,Neon Trees,Everybody Talks,Thursday,
2020-04-23 21:50,Pitbull,Messin' Around (with Enrique Iglesias),Thursday,
2020-04-23 21:52,The Tokens,Tonight I Met an Angel,Thursday,
2020-04-23 21:52,Miley Cyrus,7 Things - Single Version,Thursday,
2020-04-23 21:52,The Lumineers,Ho Hey,Thursday,
2020-04-23 21:52,Bon Jovi,Livin' On A Prayer,Thursday,
2020-04-23 21:52,John Newman,Come And Get It,Thursday,
2020-04-23 21:52,Carrie Underwood,Two Black Cadillacs,Thursday,
2020-04-23 21:52,Dan + Shay,19 You + Me,Thursday,
2020-04-23 21:52,Tim McGraw,Live Like You Were Dying,Thursday,
2020-04-23 21:52,Jordan Davis,Singles You Up,Thursday,
2020-04-23 21:52,Boys Like Girls,Be Your Everything,Thursday,
2020-04-23 21:52,The Beach Boys,Surfin' Safari - Remastered,Thursday,
2020-04-23 21:52,Joseph Vincent,Never Coming Home,Thursday,
2020-04-23 21:52,Flight of the Conchords,Too Many Dicks (On The Dance Floor),Thursday,
2020-04-23 21:52,Scorpions,Rock You Like A Hurricane,Thursday,
2020-04-23 21:55,The Buggles,Video Killed The Radio Star,Thursday,
2020-04-23 21:55,Mark Ronson,Uptown Funk (feat. Bruno Mars),Thursday,
2020-04-23 21:55,Elvis Presley,Suspicious Minds,Thursday,
2020-04-23 21:55,Sister Hazel,Mandolin Moon,Thursday,
2020-04-23 21:55,Shakira,Addicted to You,Thursday,
2020-04-23 21:55,Christina Perri,A Thousand Years,Thursday,
2020-04-23 21:55,Joseph Vincent,Roller Coaster Ride,Thursday,
2020-04-23 21:55,Tablo,Tomorrow,Thursday,
2020-04-23 21:55,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Thursday,
2020-04-23 21:59,Bobby Day,Rockin' Robin,Thursday,
2020-04-23 21:59,Fall Out Boy,The Phoenix,Thursday,
2020-04-23 21:59,SHINee,View,Thursday,
2020-04-23 21:59,Shakira,Addicted to You,Thursday,
2020-04-23 21:59,The Vamps,Somebody To You,Thursday,
2020-04-23 21:59,Hoodie Allen,Act My Age,Thursday,
2020-04-23 21:59,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Thursday,
2020-04-23 22:02,Jonas Blue,Perfect Strangers,Thursday,
2020-04-23 22:02,The Flaming Lips,"Yoshimi Battles the Pink Robots, Pt. 1",Thursday,
2020-04-23 22:02,SHINee,View,Thursday,
2020-04-23 22:02,The Vamps,Somebody To You,Thursday,
2020-04-23 22:05,The Wanted,We Own The Night,Thursday,
2020-04-23 22:05,Major Lazer,Cold Water,Thursday,
2020-04-23 22:05,Jason Aldean,Dirt Road Anthem,Thursday,
2020-04-23 22:05,Eminem,Venom - Music From The Motion Picture,Thursday,
2020-04-23 22:05,Kevin Rudolf,Here's To Us,Thursday,
2020-04-23 22:05,Watsky,Sloppy Seconds,Thursday,
2020-04-23 22:05,Anthem Lights,Nothing Like Christmas,Thursday,
2020-04-23 22:05,Phil Collins,You Can't Hurry Love - 2016 Remaster,Thursday,
2020-04-23 22:05,Steven Cooper,I Can,Thursday,
2020-04-23 22:05,Revive,Blink,Thursday,
2020-04-23 22:09,The Beatles,Let It Be - Remastered 2009,Thursday,
2020-04-23 22:09,Sam Hunt,Take Your Time,Thursday,
2020-04-23 22:09,Brett Dennen,Comeback Kid (That's My Dog),Thursday,
